NodeID,X,Y,Z,Ux,Uy,Uz
17737,-28.9057,14.1553,0.666667,0,0,0
17738,-29.908,14.1553,0.666667,0,0,0
17739,-30.9104,14.1553,0.666667,0,0,0
17740,-31.9127,14.1553,0.666667,0,0,0
17741,-32.9151,14.1553,0.666667,0,0,0
17742,-33.9175,14.1553,0.666667,0,0,0
17743,-34.9198,14.1553,0.666667,0,0,0
17744,-35.9222,14.1553,0.666667,0,0,0
17745,-36.9245,14.1553,0.666667,0,0,0
17746,-37.9269,14.1553,0.666667,0,0,0
17747,-38.9292,14.1553,0.666667,0,0,0
17748,-39.9316,14.1553,0.666667,0,0,0
17749,-40.934,14.1553,0.666667,0,0,0
17750,-41.9363,14.1553,0.666667,0,0,0
17751,-42.9387,14.1553,0.666667,0,0,0
17752,-43.941,14.1553,0.666667,0,0,0
17753,-44.9434,14.1553,0.666667,0,0,0
17754,-45.9458,14.1553,0.666667,0,0,0
17755,-46.9481,14.1553,0.666667,0,0,0
17756,-47.9505,14.1553,0.666667,0,0,0
17757,-48.9528,14.1553,0.666667,0,0,0
17758,-49.9552,14.1553,0.666667,0,0,0
17759,-50.9575,14.1553,0.666667,0,0,0
17760,-51.9599,14.1553,0.666667,0,0,0
17761,-52.9623,14.1553,0.666667,0,0,0
17762,-53.9646,14.1553,0.666667,0,0,0
17763,-54.967,14.1553,0.666667,0,0,0
17764,-55.9693,14.1553,0.666667,0,0,0
17765,-56.9717,14.1553,0.666667,0,0,0
17766,-57.9741,14.1553,0.666667,0,0,0
17767,-58.9764,14.1553,0.666667,0,0,0
17768,-59.9788,14.1553,0.666667,0,0,0
17769,-60.9811,14.1553,0.666667,0,0,0
17770,-61.9835,14.1553,0.666667,0,0,0
17771,-62.9858,14.1553,0.666667,0,0,0
17772,-63.9882,14.1553,0.666667,0,0,0
17773,-64.9906,14.1553,0.666667,0,0,0
17774,-65.9929,14.1553,0.666667,0,0,0
17775,-66.9953,14.1553,0.666667,0,0,0
17776,-67.9976,14.1553,0.666667,0,0,0
17777,-16.8774,15.1342,0.666667,0,0,0
17778,-17.8797,15.1342,0.666667,0,0,0
17779,-18.8821,15.1342,0.666667,0,0,0
17780,-19.8844,15.1342,0.666667,0,0,0
17781,-20.8868,15.1342,0.666667,0,0,0
17782,-21.8892,15.1342,0.666667,0,0,0
17783,-22.8915,15.1342,0.666667,0,0,0
17784,-23.8939,15.1342,0.666667,0,0,0
17785,-24.8962,15.1342,0.666667,0,0,0
17786,-25.8986,15.1342,0.666667,0,0,0
17787,-26.9009,15.1342,0.666667,0,0,0
17788,-27.9033,15.1342,0.666667,0,0,0
17789,-28.9057,15.1342,0.666667,0,0,0
17790,-29.908,15.1342,0.666667,0,0,0
17791,-30.9104,15.1342,0.666667,0,0,0
17792,-31.9127,15.1342,0.666667,0,0,0
17793,-32.9151,15.1342,0.666667,0,0,0
17794,-33.9175,15.1342,0.666667,0,0,0
17795,-34.9198,15.1342,0.666667,0,0,0
17796,-35.9222,15.1342,0.666667,0,0,0
17797,-36.9245,15.1342,0.666667,0,0,0
17798,-37.9269,15.1342,0.666667,0,0,0
17799,-38.9292,15.1342,0.666667,0,0,0
17800,-39.9316,15.1342,0.666667,0,0,0
17801,-40.934,15.1342,0.666667,0,0,0
17802,-41.9363,15.1342,0.666667,0,0,0
17803,-42.9387,15.1342,0.666667,0,0,0
17804,-43.941,15.1342,0.666667,0,0,0
17805,-44.9434,15.1342,0.666667,0,0,0
17806,-45.9458,15.1342,0.666667,0,0,0
17807,-46.9481,15.1342,0.666667,0,0,0
17808,-47.9505,15.1342,0.666667,0,0,0
17809,-48.9528,15.1342,0.666667,0,0,0
17810,-49.9552,15.1342,0.666667,0,0,0
17811,-50.9575,15.1342,0.666667,0,0,0
17812,-51.9599,15.1342,0.666667,0,0,0
17813,-52.9623,15.1342,0.666667,0,0,0
17814,-53.9646,15.1342,0.666667,0,0,0
17815,-54.967,15.1342,0.666667,0,0,0
17816,-55.9693,15.1342,0.666667,0,0,0
17817,-56.9717,15.1342,0.666667,0,0,0
17818,-57.9741,15.1342,0.666667,0,0,0
17819,-58.9764,15.1342,0.666667,0,0,0
17820,-59.9788,15.1342,0.666667,0,0,0
17821,-60.9811,15.1342,0.666667,0,0,0
17822,-61.9835,15.1342,0.666667,0,0,0
17823,-62.9858,15.1342,0.666667,0,0,0
17824,-63.9882,15.1342,0.666667,0,0,0
17825,-64.9906,15.1342,0.666667,0,0,0
17826,-65.9929,15.1342,0.666667,0,0,0
17827,-66.9953,15.1342,0.666667,0,0,0
17828,-67.9976,15.1342,0.666667,0,0,0
17829,-16.8774,16.1132,0.666667,0,0,0
17830,-17.8797,16.1132,0.666667,0,0,0
17831,-18.8821,16.1132,0.666667,0,0,0
17832,-19.8844,16.1132,0.666667,0,0,0
17833,-20.8868,16.1132,0.666667,0,0,0
17834,-21.8892,16.1132,0.666667,0,0,0
17835,-22.8915,16.1132,0.666667,0,0,0
17836,-23.8939,16.1132,0.666667,0,0,0
17837,-24.8962,16.1132,0.666667,0,0,0
17838,-25.8986,16.1132,0.666667,0,0,0
17839,-26.9009,16.1132,0.666667,0,0,0
17840,-27.9033,16.1132,0.666667,0,0,0
17841,-28.9057,16.1132,0.666667,0,0,0
17842,-29.908,16.1132,0.666667,0,0,0
17843,-30.9104,16.1132,0.666667,0,0,0
17844,-31.9127,16.1132,0.666667,0,0,0
17845,-32.9151,16.1132,0.666667,0,0,0
17846,-33.9175,16.1132,0.666667,0,0,0
17847,-34.9198,16.1132,0.666667,0,0,0
17848,-35.9222,16.1132,0.666667,0,0,0
17849,-36.9245,16.1132,0.666667,0,0,0
17850,-37.9269,16.1132,0.666667,0,0,0
17851,-38.9292,16.1132,0.666667,0,0,0
17852,-39.9316,16.1132,0.666667,0,0,0
17853,-40.934,16.1132,0.666667,0,0,0
17854,-41.9363,16.1132,0.666667,0,0,0
17855,-42.9387,16.1132,0.666667,0,0,0
17856,-43.941,16.1132,0.666667,0,0,0
17857,-44.9434,16.1132,0.666667,0,0,0
17858,-45.9458,16.1132,0.666667,0,0,0
17859,-46.9481,16.1132,0.666667,0,0,0
17860,-47.9505,16.1132,0.666667,0,0,0
17861,-48.9528,16.1132,0.666667,0,0,0
17862,-49.9552,16.1132,0.666667,0,0,0
17863,-50.9575,16.1132,0.666667,0,0,0
17864,-51.9599,16.1132,0.666667,0,0,0
17865,-52.9623,16.1132,0.666667,0,0,0
17866,-53.9646,16.1132,0.666667,0,0,0
17867,-54.967,16.1132,0.666667,0,0,0
17868,-55.9693,16.1132,0.666667,0,0,0
17869,-56.9717,16.1132,0.666667,0,0,0
17870,-57.9741,16.1132,0.666667,0,0,0
17871,-58.9764,16.1132,0.666667,0,0,0
17872,-59.9788,16.1132,0.666667,0,0,0
17873,-60.9811,16.1132,0.666667,0,0,0
17874,-61.9835,16.1132,0.666667,0,0,0
17875,-62.9858,16.1132,0.666667,0,0,0
17876,-63.9882,16.1132,0.666667,0,0,0
17877,-64.9906,16.1132,0.666667,0,0,0
17878,-65.9929,16.1132,0.666667,0,0,0
17879,-66.9953,16.1132,0.666667,0,0,0
17880,-67.9976,16.1132,0.666667,0,0,0
17881,-16.8774,17.0921,0.666667,0,0,0
17882,-17.8797,17.0921,0.666667,0,0,0
17883,-18.8821,17.0921,0.666667,0,0,0
17884,-19.8844,17.0921,0.666667,0,0,0
17885,-20.8868,17.0921,0.666667,0,0,0
17886,-21.8892,17.0921,0.666667,0,0,0
17887,-22.8915,17.0921,0.666667,0,0,0
17888,-23.8939,17.0921,0.666667,0,0,0
17889,-24.8962,17.0921,0.666667,0,0,0
17890,-25.8986,17.0921,0.666667,0,0,0
17891,-26.9009,17.0921,0.666667,0,0,0
17892,-27.9033,17.0921,0.666667,0,0,0
17893,-28.9057,17.0921,0.666667,0,0,0
17894,-29.908,17.0921,0.666667,0,0,0
17895,-30.9104,17.0921,0.666667,0,0,0
17896,-31.9127,17.0921,0.666667,0,0,0
17897,-32.9151,17.0921,0.666667,0,0,0
17898,-33.9175,17.0921,0.666667,0,0,0
17899,-34.9198,17.0921,0.666667,0,0,0
17900,-35.9222,17.0921,0.666667,0,0,0
17901,-36.9245,17.0921,0.666667,0,0,0
17902,-37.9269,17.0921,0.666667,0,0,0
17903,-38.9292,17.0921,0.666667,0,0,0
17904,-39.9316,17.0921,0.666667,0,0,0
17905,-40.934,17.0921,0.666667,0,0,0
17906,-41.9363,17.0921,0.666667,0,0,0
17907,-42.9387,17.0921,0.666667,0,0,0
17908,-43.941,17.0921,0.666667,0,0,0
17909,-44.9434,17.0921,0.666667,0,0,0
17910,-45.9458,17.0921,0.666667,0,0,0
17911,-46.9481,17.0921,0.666667,0,0,0
17912,-47.9505,17.0921,0.666667,0,0,0
17913,-48.9528,17.0921,0.666667,0,0,0
17914,-49.9552,17.0921,0.666667,0,0,0
17915,-50.9575,17.0921,0.666667,0,0,0
17916,-51.9599,17.0921,0.666667,0,0,0
17917,-52.9623,17.0921,0.666667,0,0,0
17918,-53.9646,17.0921,0.666667,0,0,0
17919,-54.967,17.0921,0.666667,0,0,0
17920,-55.9693,17.0921,0.666667,0,0,0
17921,-56.9717,17.0921,0.666667,0,0,0
17922,-57.9741,17.0921,0.666667,0,0,0
17923,-58.9764,17.0921,0.666667,0,0,0
17924,-59.9788,17.0921,0.666667,0,0,0
17925,-60.9811,17.0921,0.666667,0,0,0
17926,-61.9835,17.0921,0.666667,0,0,0
17927,-62.9858,17.0921,0.666667,0,0,0
17928,-63.9882,17.0921,0.666667,0,0,0
17929,-64.9906,17.0921,0.666667,0,0,0
17930,-65.9929,17.0921,0.666667,0,0,0
17931,-66.9953,17.0921,0.666667,0,0,0
17932,-67.9976,17.0921,0.666667,0,0,0
17933,-16.8774,18.0711,0.666667,0,0,0
17934,-17.8797,18.0711,0.666667,0,0,0
17935,-18.8821,18.0711,0.666667,0,0,0
17936,-19.8844,18.0711,0.666667,0,0,0
17937,-20.8868,18.0711,0.666667,0,0,0
17938,-21.8892,18.0711,0.666667,0,0,0
17939,-22.8915,18.0711,0.666667,0,0,0
17940,-23.8939,18.0711,0.666667,0,0,0
17941,-24.8962,18.0711,0.666667,0,0,0
17942,-25.8986,18.0711,0.666667,0,0,0
17943,-26.9009,18.0711,0.666667,0,0,0
17944,-27.9033,18.0711,0.666667,0,0,0
17945,-28.9057,18.0711,0.666667,0,0,0
17946,-29.908,18.0711,0.666667,0,0,0
17947,-30.9104,18.0711,0.666667,0,0,0
17948,-31.9127,18.0711,0.666667,0,0,0
17949,-32.9151,18.0711,0.666667,0,0,0
17950,-33.9175,18.0711,0.666667,0,0,0
17951,-34.9198,18.0711,0.666667,0,0,0
17952,-35.9222,18.0711,0.666667,0,0,0
17953,-36.9245,18.0711,0.666667,0,0,0
17954,-37.9269,18.0711,0.666667,0,0,0
17955,-38.9292,18.0711,0.666667,0,0,0
17956,-39.9316,18.0711,0.666667,0,0,0
17957,-40.934,18.0711,0.666667,0,0,0
17958,-41.9363,18.0711,0.666667,0,0,0
17959,-42.9387,18.0711,0.666667,0,0,0
17960,-43.941,18.0711,0.666667,0,0,0
17961,-44.9434,18.0711,0.666667,0,0,0
17962,-45.9458,18.0711,0.666667,0,0,0
17963,-46.9481,18.0711,0.666667,0,0,0
17964,-47.9505,18.0711,0.666667,0,0,0
17965,-48.9528,18.0711,0.666667,0,0,0
17966,-49.9552,18.0711,0.666667,0,0,0
17967,-50.9575,18.0711,0.666667,0,0,0
17968,-51.9599,18.0711,0.666667,0,0,0
17969,-52.9623,18.0711,0.666667,0,0,0
17970,-53.9646,18.0711,0.666667,0,0,0
17971,-54.967,18.0711,0.666667,0,0,0
17972,-55.9693,18.0711,0.666667,0,0,0
17973,-56.9717,18.0711,0.666667,0,0,0
17974,-57.9741,18.0711,0.666667,0,0,0
17975,-58.9764,18.0711,0.666667,0,0,0
17976,-59.9788,18.0711,0.666667,0,0,0
17977,-60.9811,18.0711,0.666667,0,0,0
17978,-61.9835,18.0711,0.666667,0,0,0
17979,-62.9858,18.0711,0.666667,0,0,0
17980,-63.9882,18.0711,0.666667,0,0,0
17981,-64.9906,18.0711,0.666667,0,0,0
17982,-65.9929,18.0711,0.666667,0,0,0
17983,-66.9953,18.0711,0.666667,0,0,0
17984,-67.9976,18.0711,0.666667,0,0,0
17985,16.8774,1.42895,0.666667,0,0,0
17986,17.8797,1.42895,0.666667,0,0,0
17987,18.8821,1.42895,0.666667,0,0,0
17988,19.8844,1.42895,0.666667,0,0,0
17989,20.8868,1.42895,0.666667,0,0,0
17990,21.8892,1.42895,0.666667,0,0,0
17991,22.8915,1.42895,0.666667,0,0,0
17992,23.8939,1.42895,0.666667,0,0,0
17993,24.8962,1.42895,0.666667,0,0,0
17994,25.8986,1.42895,0.666667,0,0,0
17995,26.9009,1.42895,0.666667,0,0,0
17996,27.9033,1.42895,0.666667,0,0,0
17997,28.9057,1.42895,0.666667,0,0,0
17998,29.908,1.42895,0.666667,0,0,0
17999,30.9104,1.42895,0.666667,0,0,0
18000,31.9127,1.42895,0.666667,0,0,0
18001,32.9151,1.42895,0.666667,0,0,0
18002,33.9175,1.42895,0.666667,0,0,0
18003,34.9198,1.42895,0.666667,0,0,0
18004,35.9222,1.42895,0.666667,0,0,0
18005,36.9245,1.42895,0.666667,0,0,0
18006,37.9269,1.42895,0.666667,0,0,0
18007,38.9292,1.42895,0.666667,0,0,0
18008,39.9316,1.42895,0.666667,0,0,0
18009,40.934,1.42895,0.666667,0,0,0
18010,41.9363,1.42895,0.666667,0,0,0
18011,42.9387,1.42895,0.666667,0,0,0
18012,43.941,1.42895,0.666667,0,0,0
18013,44.9434,1.42895,0.666667,0,0,0
18014,45.9458,1.42895,0.666667,0,0,0
18015,46.9481,1.42895,0.666667,0,0,0
18016,47.9505,1.42895,0.666667,0,0,0
18017,48.9528,1.42895,0.666667,0,0,0
18018,49.9552,1.42895,0.666667,0,0,0
18019,50.9575,1.42895,0.666667,0,0,0
18020,51.9599,1.42895,0.666667,0,0,0
18021,52.9623,1.42895,0.666667,0,0,0
18022,53.9646,1.42895,0.666667,0,0,0
18023,54.967,1.42895,0.666667,0,0,0
18024,55.9693,1.42895,0.666667,0,0,0
18025,56.9717,1.42895,0.666667,0,0,0
18026,57.9741,1.42895,0.666667,0,0,0
18027,58.9764,1.42895,0.666667,0,0,0
18028,59.9788,1.42895,0.666667,0,0,0
18029,60.9811,1.42895,0.666667,0,0,0
18030,61.9835,1.42895,0.666667,0,0,0
18031,62.9858,1.42895,0.666667,0,0,0
18032,63.9882,1.42895,0.666667,0,0,0
18033,64.9906,1.42895,0.666667,0,0,0
18034,65.9929,1.42895,0.666667,0,0,0
18035,66.9953,1.42895,0.666667,0,0,0
18036,67.9976,1.42895,0.666667,0,0,0
18037,16.8774,2.40789,0.666667,0,0,0
18038,17.8797,2.40789,0.666667,0,0,0
18039,18.8821,2.40789,0.666667,0,0,0
18040,19.8844,2.40789,0.666667,0,0,0
18041,20.8868,2.40789,0.666667,0,0,0
18042,21.8892,2.40789,0.666667,0,0,0
18043,22.8915,2.40789,0.666667,0,0,0
18044,23.8939,2.40789,0.666667,0,0,0
18045,24.8962,2.40789,0.666667,0,0,0
18046,25.8986,2.40789,0.666667,0,0,0
18047,26.9009,2.40789,0.666667,0,0,0
18048,27.9033,2.40789,0.666667,0,0,0
18049,28.9057,2.40789,0.666667,0,0,0
18050,29.908,2.40789,0.666667,0,0,0
18051,30.9104,2.40789,0.666667,0,0,0
18052,31.9127,2.40789,0.666667,0,0,0
18053,32.9151,2.40789,0.666667,0,0,0
18054,33.9175,2.40789,0.666667,0,0,0
18055,34.9198,2.40789,0.666667,0,0,0
18056,35.9222,2.40789,0.666667,0,0,0
18057,36.9245,2.40789,0.666667,0,0,0
18058,37.9269,2.40789,0.666667,0,0,0
18059,38.9292,2.40789,0.666667,0,0,0
18060,39.9316,2.40789,0.666667,0,0,0
18061,40.934,2.40789,0.666667,0,0,0
18062,41.9363,2.40789,0.666667,0,0,0
18063,42.9387,2.40789,0.666667,0,0,0
18064,43.941,2.40789,0.666667,0,0,0
18065,44.9434,2.40789,0.666667,0,0,0
18066,45.9458,2.40789,0.666667,0,0,0
18067,46.9481,2.40789,0.666667,0,0,0
18068,47.9505,2.40789,0.666667,0,0,0
18069,48.9528,2.40789,0.666667,0,0,0
18070,49.9552,2.40789,0.666667,0,0,0
18071,50.9575,2.40789,0.666667,0,0,0
18072,51.9599,2.40789,0.666667,0,0,0
18073,52.9623,2.40789,0.666667,0,0,0
18074,53.9646,2.40789,0.666667,0,0,0
18075,54.967,2.40789,0.666667,0,0,0
18076,55.9693,2.40789,0.666667,0,0,0
18077,56.9717,2.40789,0.666667,0,0,0
18078,57.9741,2.40789,0.666667,0,0,0
18079,58.9764,2.40789,0.666667,0,0,0
18080,59.9788,2.40789,0.666667,0,0,0
18081,60.9811,2.40789,0.666667,0,0,0
18082,61.9835,2.40789,0.666667,0,0,0
18083,62.9858,2.40789,0.666667,0,0,0
18084,63.9882,2.40789,0.666667,0,0,0
18085,64.9906,2.40789,0.666667,0,0,0
18086,65.9929,2.40789,0.666667,0,0,0
18087,66.9953,2.40789,0.666667,0,0,0
18088,67.9976,2.40789,0.666667,0,0,0
18089,16.8774,3.38684,0.666667,0,0,0
18090,17.8797,3.38684,0.666667,0,0,0
18091,18.8821,3.38684,0.666667,0,0,0
18092,19.8844,3.38684,0.666667,0,0,0
18093,20.8868,3.38684,0.666667,0,0,0
18094,21.8892,3.38684,0.666667,0,0,0
18095,22.8915,3.38684,0.666667,0,0,0
18096,23.8939,3.38684,0.666667,0,0,0
18097,24.8962,3.38684,0.666667,0,0,0
18098,25.8986,3.38684,0.666667,0,0,0
18099,26.9009,3.38684,0.666667,0,0,0
18100,27.9033,3.38684,0.666667,0,0,0
18101,28.9057,3.38684,0.666667,0,0,0
18102,29.908,3.38684,0.666667,0,0,0
18103,30.9104,3.38684,0.666667,0,0,0
18104,31.9127,3.38684,0.666667,0,0,0
18105,32.9151,3.38684,0.666667,0,0,0
18106,33.9175,3.38684,0.666667,0,0,0
18107,34.9198,3.38684,0.666667,0,0,0
18108,35.9222,3.38684,0.666667,0,0,0
18109,36.9245,3.38684,0.666667,0,0,0
18110,37.9269,3.38684,0.666667,0,0,0
18111,38.9292,3.38684,0.666667,0,0,0
18112,39.9316,3.38684,0.666667,0,0,0
18113,40.934,3.38684,0.666667,0,0,0
18114,41.9363,3.38684,0.666667,0,0,0
18115,42.9387,3.38684,0.666667,0,0,0
18116,43.941,3.38684,0.666667,0,0,0
18117,44.9434,3.38684,0.666667,0,0,0
18118,45.9458,3.38684,0.666667,0,0,0
18119,46.9481,3.38684,0.666667,0,0,0
18120,47.9505,3.38684,0.666667,0,0,0
18121,48.9528,3.38684,0.666667,0,0,0
18122,49.9552,3.38684,0.666667,0,0,0
18123,50.9575,3.38684,0.666667,0,0,0
18124,51.9599,3.38684,0.666667,0,0,0
18125,52.9623,3.38684,0.666667,0,0,0
18126,53.9646,3.38684,0.666667,0,0,0
18127,54.967,3.38684,0.666667,0,0,0
18128,55.9693,3.38684,0.666667,0,0,0
18129,56.9717,3.38684,0.666667,0,0,0
18130,57.9741,3.38684,0.666667,0,0,0
18131,58.9764,3.38684,0.666667,0,0,0
18132,59.9788,3.38684,0.666667,0,0,0
18133,60.9811,3.38684,0.666667,0,0,0
18134,61.9835,3.38684,0.666667,0,0,0
18135,62.9858,3.38684,0.666667,0,0,0
18136,63.9882,3.38684,0.666667,0,0,0
18137,64.9906,3.38684,0.666667,0,0,0
18138,65.9929,3.38684,0.666667,0,0,0
18139,66.9953,3.38684,0.666667,0,0,0
18140,67.9976,3.38684,0.666667,0,0,0
18141,16.8774,4.36579,0.666667,0,0,0
18142,17.8797,4.36579,0.666667,0,0,0
18143,18.8821,4.36579,0.666667,0,0,0
18144,19.8844,4.36579,0.666667,0,0,0
18145,20.8868,4.36579,0.666667,0,0,0
18146,21.8892,4.36579,0.666667,0,0,0
18147,22.8915,4.36579,0.666667,0,0,0
18148,23.8939,4.36579,0.666667,0,0,0
18149,24.8962,4.36579,0.666667,0,0,0
18150,25.8986,4.36579,0.666667,0,0,0
18151,26.9009,4.36579,0.666667,0,0,0
18152,27.9033,4.36579,0.666667,0,0,0
18153,28.9057,4.36579,0.666667,0,0,0
18154,29.908,4.36579,0.666667,0,0,0
18155,30.9104,4.36579,0.666667,0,0,0
18156,31.9127,4.36579,0.666667,0,0,0
18157,32.9151,4.36579,0.666667,0,0,0
18158,33.9175,4.36579,0.666667,0,0,0
18159,34.9198,4.36579,0.666667,0,0,0
18160,35.9222,4.36579,0.666667,0,0,0
18161,36.9245,4.36579,0.666667,0,0,0
18162,37.9269,4.36579,0.666667,0,0,0
18163,38.9292,4.36579,0.666667,0,0,0
18164,39.9316,4.36579,0.666667,0,0,0
18165,40.934,4.36579,0.666667,0,0,0
18166,41.9363,4.36579,0.666667,0,0,0
18167,42.9387,4.36579,0.666667,0,0,0
18168,43.941,4.36579,0.666667,0,0,0
18169,44.9434,4.36579,0.666667,0,0,0
18170,45.9458,4.36579,0.666667,0,0,0
18171,46.9481,4.36579,0.666667,0,0,0
18172,47.9505,4.36579,0.666667,0,0,0
18173,48.9528,4.36579,0.666667,0,0,0
18174,49.9552,4.36579,0.666667,0,0,0
18175,50.9575,4.36579,0.666667,0,0,0
18176,51.9599,4.36579,0.666667,0,0,0
18177,52.9623,4.36579,0.666667,0,0,0
18178,53.9646,4.36579,0.666667,0,0,0
18179,54.967,4.36579,0.666667,0,0,0
18180,55.9693,4.36579,0.666667,0,0,0
18181,56.9717,4.36579,0.666667,0,0,0
18182,57.9741,4.36579,0.666667,0,0,0
18183,58.9764,4.36579,0.666667,0,0,0
18184,59.9788,4.36579,0.666667,0,0,0
18185,60.9811,4.36579,0.666667,0,0,0
18186,61.9835,4.36579,0.666667,0,0,0
18187,62.9858,4.36579,0.666667,0,0,0
18188,63.9882,4.36579,0.666667,0,0,0
18189,64.9906,4.36579,0.666667,0,0,0
18190,65.9929,4.36579,0.666667,0,0,0
18191,66.9953,4.36579,0.666667,0,0,0
18192,67.9976,4.36579,0.666667,0,0,0
18193,16.8774,5.34474,0.666667,0,0,0
18194,17.8797,5.34474,0.666667,0,0,0
18195,18.8821,5.34474,0.666667,0,0,0
18196,19.8844,5.34474,0.666667,0,0,0
18197,20.8868,5.34474,0.666667,0,0,0
18198,21.8892,5.34474,0.666667,0,0,0
18199,22.8915,5.34474,0.666667,0,0,0
18200,23.8939,5.34474,0.666667,0,0,0
18201,24.8962,5.34474,0.666667,0,0,0
18202,25.8986,5.34474,0.666667,0,0,0
18203,26.9009,5.34474,0.666667,0,0,0
18204,27.9033,5.34474,0.666667,0,0,0
18205,28.9057,5.34474,0.666667,0,0,0
18206,29.908,5.34474,0.666667,0,0,0
18207,30.9104,5.34474,0.666667,0,0,0
18208,31.9127,5.34474,0.666667,0,0,0
18209,32.9151,5.34474,0.666667,0,0,0
18210,33.9175,5.34474,0.666667,0,0,0
18211,34.9198,5.34474,0.666667,0,0,0
18212,35.9222,5.34474,0.666667,0,0,0
18213,36.9245,5.34474,0.666667,0,0,0
18214,37.9269,5.34474,0.666667,0,0,0
18215,38.9292,5.34474,0.666667,0,0,0
18216,39.9316,5.34474,0.666667,0,0,0
18217,40.934,5.34474,0.666667,0,0,0
18218,41.9363,5.34474,0.666667,0,0,0
18219,42.9387,5.34474,0.666667,0,0,0
18220,43.941,5.34474,0.666667,0,0,0
18221,44.9434,5.34474,0.666667,0,0,0
18222,45.9458,5.34474,0.666667,0,0,0
18223,46.9481,5.34474,0.666667,0,0,0
18224,47.9505,5.34474,0.666667,0,0,0
18225,48.9528,5.34474,0.666667,0,0,0
18226,49.9552,5.34474,0.666667,0,0,0
18227,50.9575,5.34474,0.666667,0,0,0
18228,51.9599,5.34474,0.666667,0,0,0
18229,52.9623,5.34474,0.666667,0,0,0
18230,53.9646,5.34474,0.666667,0,0,0
18231,54.967,5.34474,0.666667,0,0,0
18232,55.9693,5.34474,0.666667,0,0,0
18233,56.9717,5.34474,0.666667,0,0,0
18234,57.9741,5.34474,0.666667,0,0,0
18235,58.9764,5.34474,0.666667,0,0,0
18236,59.9788,5.34474,0.666667,0,0,0
18237,60.9811,5.34474,0.666667,0,0,0
18238,61.9835,5.34474,0.666667,0,0,0
18239,62.9858,5.34474,0.666667,0,0,0
18240,63.9882,5.34474,0.666667,0,0,0
18241,64.9906,5.34474,0.666667,0,0,0
18242,65.9929,5.34474,0.666667,0,0,0
18243,66.9953,5.34474,0.666667,0,0,0
18244,67.9976,5.34474,0.666667,0,0,0
18245,16.8774,6.32368,0.666667,0,0,0
18246,17.8797,6.32368,0.666667,0,0,0
18247,18.8821,6.32368,0.666667,0,0,0
18248,19.8844,6.32368,0.666667,0,0,0
18249,20.8868,6.32368,0.666667,0,0,0
18250,21.8892,6.32368,0.666667,0,0,0
18251,22.8915,6.32368,0.666667,0,0,0
18252,23.8939,6.32368,0.666667,0,0,0
18253,24.8962,6.32368,0.666667,0,0,0
18254,25.8986,6.32368,0.666667,0,0,0
18255,26.9009,6.32368,0.666667,0,0,0
18256,27.9033,6.32368,0.666667,0,0,0
18257,28.9057,6.32368,0.666667,0,0,0
18258,29.908,6.32368,0.666667,0,0,0
18259,30.9104,6.32368,0.666667,0,0,0
18260,31.9127,6.32368,0.666667,0,0,0
18261,32.9151,6.32368,0.666667,0,0,0
18262,33.9175,6.32368,0.666667,0,0,0
18263,34.9198,6.32368,0.666667,0,0,0
18264,35.9222,6.32368,0.666667,0,0,0
18265,36.9245,6.32368,0.666667,0,0,0
18266,37.9269,6.32368,0.666667,0,0,0
18267,38.9292,6.32368,0.666667,0,0,0
18268,39.9316,6.32368,0.666667,0,0,0
18269,40.934,6.32368,0.666667,0,0,0
18270,41.9363,6.32368,0.666667,0,0,0
18271,42.9387,6.32368,0.666667,0,0,0
18272,43.941,6.32368,0.666667,0,0,0
18273,44.9434,6.32368,0.666667,0,0,0
18274,45.9458,6.32368,0.666667,0,0,0
18275,46.9481,6.32368,0.666667,0,0,0
18276,47.9505,6.32368,0.666667,0,0,0
18277,48.9528,6.32368,0.666667,0,0,0
18278,49.9552,6.32368,0.666667,0,0,0
18279,50.9575,6.32368,0.666667,0,0,0
18280,51.9599,6.32368,0.666667,0,0,0
18281,52.9623,6.32368,0.666667,0,0,0
18282,53.9646,6.32368,0.666667,0,0,0
18283,54.967,6.32368,0.666667,0,0,0
18284,55.9693,6.32368,0.666667,0,0,0
18285,56.9717,6.32368,0.666667,0,0,0
18286,57.9741,6.32368,0.666667,0,0,0
18287,58.9764,6.32368,0.666667,0,0,0
18288,59.9788,6.32368,0.666667,0,0,0
18289,60.9811,6.32368,0.666667,0,0,0
18290,61.9835,6.32368,0.666667,0,0,0
18291,62.9858,6.32368,0.666667,0,0,0
18292,63.9882,6.32368,0.666667,0,0,0
18293,64.9906,6.32368,0.666667,0,0,0
18294,65.9929,6.32368,0.666667,0,0,0
18295,66.9953,6.32368,0.666667,0,0,0
18296,67.9976,6.32368,0.666667,0,0,0
18297,16.8774,7.30263,0.666667,0,0,0
18298,17.8797,7.30263,0.666667,0,0,0
18299,18.8821,7.30263,0.666667,0,0,0
18300,19.8844,7.30263,0.666667,0,0,0
18301,20.8868,7.30263,0.666667,0,0,0
18302,21.8892,7.30263,0.666667,0,0,0
18303,22.8915,7.30263,0.666667,0,0,0
18304,23.8939,7.30263,0.666667,0,0,0
18305,24.8962,7.30263,0.666667,0,0,0
18306,25.8986,7.30263,0.666667,0,0,0
18307,26.9009,7.30263,0.666667,0,0,0
18308,27.9033,7.30263,0.666667,0,0,0
18309,28.9057,7.30263,0.666667,0,0,0
