ElementID,Type,Volume,Sxx,Syy,Szz,Sxy,Sxz,Syz,Exx,Eyy,Ezz,Exy,Exz,Eyz
9448,C3D8,0.0626637,0,0,0,0,0,0,0,0,0,0,0,0
9449,C3D8,0.0626637,0,0,0,0,0,0,0,0,0,0,0,0
9450,C3D8,0.0626637,0,0,0,0,0,0,0,0,0,0,0,0
9451,C3D8,0.0650333,0,0,0,0,0,0,0,0,0,0,0,0
9452,C3D8,0.0650333,0,0,0,0,0,0,0,0,0,0,0,0
9453,C3D8,0.0650333,0,0,0,0,0,0,0,0,0,0,0,0
9454,C3D8,0.0674028,0,0,0,0,0,0,0,0,0,0,0,0
9455,C3D8,0.0674028,0,0,0,0,0,0,0,0,0,0,0,0
9456,C3D8,0.0674028,0,0,0,0,0,0,0,0,0,0,0,0
9457,C3D8,0.0697723,0,0,0,0,0,0,0,0,0,0,0,0
9458,C3D8,0.0697723,0,0,0,0,0,0,0,0,0,0,0,0
9459,C3D8,0.0697723,0,0,0,0,0,0,0,0,0,0,0,0
9460,C3D8,0.0721419,0,0,0,0,0,0,0,0,0,0,0,0
9461,C3D8,0.0721419,0,0,0,0,0,0,0,0,0,0,0,0
9462,C3D8,0.0721419,0,0,0,0,0,0,0,0,0,0,0,0
9463,C3D8,0.152451,0,0,0,0,0,0,0,0,0,0,0,0
9464,C3D8,0.152451,0,0,0,0,0,0,0,0,0,0,0,0
9465,C3D8,0.152451,0,0,0,0,0,0,0,0,0,0,0,0
9466,C3D8,0.154107,0,0,0,0,0,0,0,0,0,0,0,0
9467,C3D8,0.154107,0,0,0,0,0,0,0,0,0,0,0,0
9468,C3D8,0.154107,0,0,0,0,0,0,0,0,0,0,0,0
9469,C3D8,0.155762,0,0,0,0,0,0,0,0,0,0,0,0
9470,C3D8,0.155762,0,0,0,0,0,0,0,0,0,0,0,0
9471,C3D8,0.155762,0,0,0,0,0,0,0,0,0,0,0,0
9472,C3D8,0.157417,0,0,0,0,0,0,0,0,0,0,0,0
9473,C3D8,0.157417,0,0,0,0,0,0,0,0,0,0,0,0
9474,C3D8,0.157417,0,0,0,0,0,0,0,0,0,0,0,0
9475,C3D8,0.159072,0,0,0,0,0,0,0,0,0,0,0,0
9476,C3D8,0.159072,0,0,0,0,0,0,0,0,0,0,0,0
9477,C3D8,0.159072,0,0,0,0,0,0,0,0,0,0,0,0
9478,C3D8,0.160728,0,0,0,0,0,0,0,0,0,0,0,0
9479,C3D8,0.160728,0,0,0,0,0,0,0,0,0,0,0,0
9480,C3D8,0.160728,0,0,0,0,0,0,0,0,0,0,0,0
9481,C3D8,0.162383,0,0,0,0,0,0,0,0,0,0,0,0
9482,C3D8,0.162383,0,0,0,0,0,0,0,0,0,0,0,0
9483,C3D8,0.162383,0,0,0,0,0,0,0,0,0,0,0,0
9484,C3D8,0.164038,0,0,0,0,0,0,0,0,0,0,0,0
9485,C3D8,0.164038,0,0,0,0,0,0,0,0,0,0,0,0
9486,C3D8,0.164038,0,0,0,0,0,0,0,0,0,0,0,0
9487,C3D8,0.165694,0,0,0,0,0,0,0,0,0,0,0,0
9488,C3D8,0.165694,0,0,0,0,0,0,0,0,0,0,0,0
9489,C3D8,0.165694,0,0,0,0,0,0,0,0,0,0,0,0
9490,C3D8,0.167349,0,0,0,0,0,0,0,0,0,0,0,0
9491,C3D8,0.167349,0,0,0,0,0,0,0,0,0,0,0,0
9492,C3D8,0.167349,0,0,0,0,0,0,0,0,0,0,0,0
9493,C3D8,0.169004,0,0,0,0,0,0,0,0,0,0,0,0
9494,C3D8,0.169004,0,0,0,0,0,0,0,0,0,0,0,0
9495,C3D8,0.169004,0,0,0,0,0,0,0,0,0,0,0,0
9496,C3D8,0.170659,0,0,0,0,0,0,0,0,0,0,0,0
9497,C3D8,0.170659,0,0,0,0,0,0,0,0,0,0,0,0
9498,C3D8,0.170659,0,0,0,0,0,0,0,0,0,0,0,0
9499,C3D8,0.0376644,0,0,0,0,0,0,0,0,0,0,0,0
9500,C3D8,0.0376644,0,0,0,0,0,0,0,0,0,0,0,0
9501,C3D8,0.0376644,0,0,0,0,0,0,0,0,0,0,0,0
9502,C3D8,0.0471726,0,0,0,0,0,0,0,0,0,0,0,0
9503,C3D8,0.0471726,0,0,0,0,0,0,0,0,0,0,0,0
9504,C3D8,0.0471726,0,0,0,0,0,0,0,0,0,0,0,0
9505,C3D8,0.0566808,0,0,0,0,0,0,0,0,0,0,0,0
9506,C3D8,0.0566808,0,0,0,0,0,0,0,0,0,0,0,0
9507,C3D8,0.0566808,0,0,0,0,0,0,0,0,0,0,0,0
9508,C3D8,0.066189,0,0,0,0,0,0,0,0,0,0,0,0
9509,C3D8,0.066189,0,0,0,0,0,0,0,0,0,0,0,0
9510,C3D8,0.066189,0,0,0,0,0,0,0,0,0,0,0,0
9511,C3D8,0.0366083,0,0,0,0,0,0,0,0,0,0,0,0
9512,C3D8,0.0366084,0,0,0,0,0,0,0,0,0,0,0,0
9513,C3D8,0.0366084,0,0,0,0,0,0,0,0,0,0,0,0
9514,C3D8,0.0389793,0,0,0,0,0,0,0,0,0,0,0,0
9515,C3D8,0.0389793,0,0,0,0,0,0,0,0,0,0,0,0
9516,C3D8,0.0389793,0,0,0,0,0,0,0,0,0,0,0,0
9517,C3D8,0.0413502,0,0,0,0,0,0,0,0,0,0,0,0
9518,C3D8,0.0413502,0,0,0,0,0,0,0,0,0,0,0,0
9519,C3D8,0.0413502,0,0,0,0,0,0,0,0,0,0,0,0
9520,C3D8,0.043721,0,0,0,0,0,0,0,0,0,0,0,0
9521,C3D8,0.043721,0,0,0,0,0,0,0,0,0,0,0,0
9522,C3D8,0.043721,0,0,0,0,0,0,0,0,0,0,0,0
9523,C3D8,0.0460918,0,0,0,0,0,0,0,0,0,0,0,0
9524,C3D8,0.0460918,0,0,0,0,0,0,0,0,0,0,0,0
9525,C3D8,0.0460918,0,0,0,0,0,0,0,0,0,0,0,0
9526,C3D8,0.0484628,0,0,0,0,0,0,0,0,0,0,0,0
9527,C3D8,0.0484628,0,0,0,0,0,0,0,0,0,0,0,0
9528,C3D8,0.0484628,0,0,0,0,0,0,0,0,0,0,0,0
9529,C3D8,0.0508336,0,0,0,0,0,0,0,0,0,0,0,0
9530,C3D8,0.0508336,0,0,0,0,0,0,0,0,0,0,0,0
9531,C3D8,0.0508336,0,0,0,0,0,0,0,0,0,0,0,0
9532,C3D8,0.0532044,0,0,0,0,0,0,0,0,0,0,0,0
9533,C3D8,0.0532044,0,0,0,0,0,0,0,0,0,0,0,0
9534,C3D8,0.0532044,0,0,0,0,0,0,0,0,0,0,0,0
9535,C3D8,0.0555559,0,0,0,0,0,0,0,0,0,0,0,0
9536,C3D8,0.0555559,0,0,0,0,0,0,0,0,0,0,0,0
9537,C3D8,0.0555559,0,0,0,0,0,0,0,0,0,0,0,0
9538,C3D8,0.0579253,0,0,0,0,0,0,0,0,0,0,0,0
9539,C3D8,0.0579253,0,0,0,0,0,0,0,0,0,0,0,0
9540,C3D8,0.0579253,0,0,0,0,0,0,0,0,0,0,0,0
9541,C3D8,0.0602946,0,0,0,0,0,0,0,0,0,0,0,0
9542,C3D8,0.0602946,0,0,0,0,0,0,0,0,0,0,0,0
9543,C3D8,0.0602946,0,0,0,0,0,0,0,0,0,0,0,0
9544,C3D8,0.0626638,0,0,0,0,0,0,0,0,0,0,0,0
9545,C3D8,0.0626638,0,0,0,0,0,0,0,0,0,0,0,0
9546,C3D8,0.0626638,0,0,0,0,0,0,0,0,0,0,0,0
9547,C3D8,0.0650332,0,0,0,0,0,0,0,0,0,0,0,0
9548,C3D8,0.0650332,0,0,0,0,0,0,0,0,0,0,0,0
9549,C3D8,0.0650332,0,0,0,0,0,0,0,0,0,0,0,0
9550,C3D8,0.0674025,0,0,0,0,0,0,0,0,0,0,0,0
9551,C3D8,0.0674025,0,0,0,0,0,0,0,0,0,0,0,0
9552,C3D8,0.0674025,0,0,0,0,0,0,0,0,0,0,0,0
9553,C3D8,0.0697718,0,0,0,0,0,0,0,0,0,0,0,0
9554,C3D8,0.0697718,0,0,0,0,0,0,0,0,0,0,0,0
9555,C3D8,0.0697718,0,0,0,0,0,0,0,0,0,0,0,0
9556,C3D8,0.0721411,0,0,0,0,0,0,0,0,0,0,0,0
9557,C3D8,0.0721411,0,0,0,0,0,0,0,0,0,0,0,0
9558,C3D8,0.0721411,0,0,0,0,0,0,0,0,0,0,0,0
9559,C3D8,0.141679,0,0,0,0,0,0,0,0,0,0,0,0
9560,C3D8,0.141679,0,0,0,0,0,0,0,0,0,0,0,0
9561,C3D8,0.141679,0,0,0,0,0,0,0,0,0,0,0,0
9562,C3D8,0.143431,0,0,0,0,0,0,0,0,0,0,0,0
9563,C3D8,0.143431,0,0,0,0,0,0,0,0,0,0,0,0
9564,C3D8,0.143431,0,0,0,0,0,0,0,0,0,0,0,0
9565,C3D8,0.145184,0,0,0,0,0,0,0,0,0,0,0,0
9566,C3D8,0.145184,0,0,0,0,0,0,0,0,0,0,0,0
9567,C3D8,0.145184,0,0,0,0,0,0,0,0,0,0,0,0
9568,C3D8,0.146937,0,0,0,0,0,0,0,0,0,0,0,0
9569,C3D8,0.146937,0,0,0,0,0,0,0,0,0,0,0,0
9570,C3D8,0.146937,0,0,0,0,0,0,0,0,0,0,0,0
9571,C3D8,0.14869,0,0,0,0,0,0,0,0,0,0,0,0
9572,C3D8,0.14869,0,0,0,0,0,0,0,0,0,0,0,0
9573,C3D8,0.14869,0,0,0,0,0,0,0,0,0,0,0,0
9574,C3D8,0.150442,0,0,0,0,0,0,0,0,0,0,0,0
9575,C3D8,0.150442,0,0,0,0,0,0,0,0,0,0,0,0
9576,C3D8,0.150442,0,0,0,0,0,0,0,0,0,0,0,0
9577,C3D8,0.152195,0,0,0,0,0,0,0,0,0,0,0,0
9578,C3D8,0.152195,0,0,0,0,0,0,0,0,0,0,0,0
9579,C3D8,0.152195,0,0,0,0,0,0,0,0,0,0,0,0
9580,C3D8,0.153948,0,0,0,0,0,0,0,0,0,0,0,0
9581,C3D8,0.153948,0,0,0,0,0,0,0,0,0,0,0,0
9582,C3D8,0.153948,0,0,0,0,0,0,0,0,0,0,0,0
9583,C3D8,0.1557,0,0,0,0,0,0,0,0,0,0,0,0
9584,C3D8,0.1557,0,0,0,0,0,0,0,0,0,0,0,0
9585,C3D8,0.1557,0,0,0,0,0,0,0,0,0,0,0,0
9586,C3D8,0.157453,0,0,0,0,0,0,0,0,0,0,0,0
9587,C3D8,0.157453,0,0,0,0,0,0,0,0,0,0,0,0
9588,C3D8,0.157453,0,0,0,0,0,0,0,0,0,0,0,0
9589,C3D8,0.159206,0,0,0,0,0,0,0,0,0,0,0,0
9590,C3D8,0.159206,0,0,0,0,0,0,0,0,0,0,0,0
9591,C3D8,0.159206,0,0,0,0,0,0,0,0,0,0,0,0
9592,C3D8,0.160958,0,0,0,0,0,0,0,0,0,0,0,0
9593,C3D8,0.160958,0,0,0,0,0,0,0,0,0,0,0,0
9594,C3D8,0.160958,0,0,0,0,0,0,0,0,0,0,0,0
9595,C3D8,0.0376709,0,0,0,0,0,0,0,0,0,0,0,0
9596,C3D8,0.0376709,0,0,0,0,0,0,0,0,0,0,0,0
9597,C3D8,0.0376709,0,0,0,0,0,0,0,0,0,0,0,0
9598,C3D8,0.0471745,0,0,0,0,0,0,0,0,0,0,0,0
9599,C3D8,0.0471745,0,0,0,0,0,0,0,0,0,0,0,0
9600,C3D8,0.0471745,0,0,0,0,0,0,0,0,0,0,0,0
9601,C3D8,0.0566783,0,0,0,0,0,0,0,0,0,0,0,0
9602,C3D8,0.0566783,0,0,0,0,0,0,0,0,0,0,0,0
9603,C3D8,0.0566783,0,0,0,0,0,0,0,0,0,0,0,0
9604,C3D8,0.0661821,0,0,0,0,0,0,0,0,0,0,0,0
9605,C3D8,0.0661821,0,0,0,0,0,0,0,0,0,0,0,0
9606,C3D8,0.0661821,0,0,0,0,0,0,0,0,0,0,0,0
9607,C3D8,0.0366097,0,0,0,0,0,0,0,0,0,0,0,0
9608,C3D8,0.0366097,0,0,0,0,0,0,0,0,0,0,0,0
9609,C3D8,0.0366097,0,0,0,0,0,0,0,0,0,0,0,0
9610,C3D8,0.0389802,0,0,0,0,0,0,0,0,0,0,0,0
9611,C3D8,0.0389802,0,0,0,0,0,0,0,0,0,0,0,0
9612,C3D8,0.0389802,0,0,0,0,0,0,0,0,0,0,0,0
9613,C3D8,0.0413507,0,0,0,0,0,0,0,0,0,0,0,0
9614,C3D8,0.0413507,0,0,0,0,0,0,0,0,0,0,0,0
9615,C3D8,0.0413507,0,0,0,0,0,0,0,0,0,0,0,0
9616,C3D8,0.0437213,0,0,0,0,0,0,0,0,0,0,0,0
9617,C3D8,0.0437213,0,0,0,0,0,0,0,0,0,0,0,0
9618,C3D8,0.0437213,0,0,0,0,0,0,0,0,0,0,0,0
9619,C3D8,0.0460916,0,0,0,0,0,0,0,0,0,0,0,0
9620,C3D8,0.0460916,0,0,0,0,0,0,0,0,0,0,0,0
9621,C3D8,0.0460916,0,0,0,0,0,0,0,0,0,0,0,0
9622,C3D8,0.0484621,0,0,0,0,0,0,0,0,0,0,0,0
9623,C3D8,0.0484621,0,0,0,0,0,0,0,0,0,0,0,0
9624,C3D8,0.0484621,0,0,0,0,0,0,0,0,0,0,0,0
9625,C3D8,0.0508326,0,0,0,0,0,0,0,0,0,0,0,0
9626,C3D8,0.0508326,0,0,0,0,0,0,0,0,0,0,0,0
9627,C3D8,0.0508326,0,0,0,0,0,0,0,0,0,0,0,0
9628,C3D8,0.0532032,0,0,0,0,0,0,0,0,0,0,0,0
9629,C3D8,0.0532032,0,0,0,0,0,0,0,0,0,0,0,0
9630,C3D8,0.0532032,0,0,0,0,0,0,0,0,0,0,0,0
9631,C3D8,0.0555567,0,0,0,0,0,0,0,0,0,0,0,0
9632,C3D8,0.0555567,0,0,0,0,0,0,0,0,0,0,0,0
9633,C3D8,0.0555567,0,0,0,0,0,0,0,0,0,0,0,0
9634,C3D8,0.0579258,0,0,0,0,0,0,0,0,0,0,0,0
9635,C3D8,0.0579258,0,0,0,0,0,0,0,0,0,0,0,0
9636,C3D8,0.0579258,0,0,0,0,0,0,0,0,0,0,0,0
9637,C3D8,0.060295,0,0,0,0,0,0,0,0,0,0,0,0
9638,C3D8,0.060295,0,0,0,0,0,0,0,0,0,0,0,0
9639,C3D8,0.060295,0,0,0,0,0,0,0,0,0,0,0,0
9640,C3D8,0.062664,0,0,0,0,0,0,0,0,0,0,0,0
9641,C3D8,0.062664,0,0,0,0,0,0,0,0,0,0,0,0
9642,C3D8,0.062664,0,0,0,0,0,0,0,0,0,0,0,0
9643,C3D8,0.0650331,0,0,0,0,0,0,0,0,0,0,0,0
9644,C3D8,0.0650331,0,0,0,0,0,0,0,0,0,0,0,0
9645,C3D8,0.0650331,0,0,0,0,0,0,0,0,0,0,0,0
9646,C3D8,0.0674021,0,0,0,0,0,0,0,0,0,0,0,0
9647,C3D8,0.0674021,0,0,0,0,0,0,0,0,0,0,0,0
9648,C3D8,0.0674021,0,0,0,0,0,0,0,0,0,0,0,0
9649,C3D8,0.0697713,0,0,0,0,0,0,0,0,0,0,0,0
9650,C3D8,0.0697713,0,0,0,0,0,0,0,0,0,0,0,0
9651,C3D8,0.0697713,0,0,0,0,0,0,0,0,0,0,0,0
9652,C3D8,0.0721404,0,0,0,0,0,0,0,0,0,0,0,0
9653,C3D8,0.0721404,0,0,0,0,0,0,0,0,0,0,0,0
9654,C3D8,0.0721404,0,0,0,0,0,0,0,0,0,0,0,0
9655,C3D8,0.131293,0,0,0,0,0,0,0,0,0,0,0,0
9656,C3D8,0.131293,0,0,0,0,0,0,0,0,0,0,0,0
9657,C3D8,0.131293,0,0,0,0,0,0,0,0,0,0,0,0
9658,C3D8,0.133154,0,0,0,0,0,0,0,0,0,0,0,0
9659,C3D8,0.133154,0,0,0,0,0,0,0,0,0,0,0,0
9660,C3D8,0.133154,0,0,0,0,0,0,0,0,0,0,0,0
9661,C3D8,0.135015,0,0,0,0,0,0,0,0,0,0,0,0
9662,C3D8,0.135015,0,0,0,0,0,0,0,0,0,0,0,0
9663,C3D8,0.135015,0,0,0,0,0,0,0,0,0,0,0,0
9664,C3D8,0.136876,0,0,0,0,0,0,0,0,0,0,0,0
9665,C3D8,0.136876,0,0,0,0,0,0,0,0,0,0,0,0
9666,C3D8,0.136876,0,0,0,0,0,0,0,0,0,0,0,0
9667,C3D8,0.138736,0,0,0,0,0,0,0,0,0,0,0,0
9668,C3D8,0.138736,0,0,0,0,0,0,0,0,0,0,0,0
9669,C3D8,0.138736,0,0,0,0,0,0,0,0,0,0,0,0
9670,C3D8,0.140597,0,0,0,0,0,0,0,0,0,0,0,0
9671,C3D8,0.140597,0,0,0,0,0,0,0,0,0,0,0,0
9672,C3D8,0.140597,0,0,0,0,0,0,0,0,0,0,0,0
9673,C3D8,0.142458,0,0,0,0,0,0,0,0,0,0,0,0
9674,C3D8,0.142458,0,0,0,0,0,0,0,0,0,0,0,0
9675,C3D8,0.142458,0,0,0,0,0,0,0,0,0,0,0,0
9676,C3D8,0.144319,0,0,0,0,0,0,0,0,0,0,0,0
9677,C3D8,0.144319,0,0,0,0,0,0,0,0,0,0,0,0
9678,C3D8,0.144319,0,0,0,0,0,0,0,0,0,0,0,0
9679,C3D8,0.14618,0,0,0,0,0,0,0,0,0,0,0,0
9680,C3D8,0.14618,0,0,0,0,0,0,0,0,0,0,0,0
9681,C3D8,0.14618,0,0,0,0,0,0,0,0,0,0,0,0
9682,C3D8,0.148041,0,0,0,0,0,0,0,0,0,0,0,0
9683,C3D8,0.148041,0,0,0,0,0,0,0,0,0,0,0,0
9684,C3D8,0.148041,0,0,0,0,0,0,0,0,0,0,0,0
9685,C3D8,0.149902,0,0,0,0,0,0,0,0,0,0,0,0
9686,C3D8,0.149902,0,0,0,0,0,0,0,0,0,0,0,0
9687,C3D8,0.149902,0,0,0,0,0,0,0,0,0,0,0,0
9688,C3D8,0.151763,0,0,0,0,0,0,0,0,0,0,0,0
9689,C3D8,0.151763,0,0,0,0,0,0,0,0,0,0,0,0
9690,C3D8,0.151763,0,0,0,0,0,0,0,0,0,0,0,0
9691,C3D8,0.0376767,0,0,0,0,0,0,0,0,0,0,0,0
9692,C3D8,0.0376767,0,0,0,0,0,0,0,0,0,0,0,0
9693,C3D8,0.0376767,0,0,0,0,0,0,0,0,0,0,0,0
9694,C3D8,0.0471766,0,0,0,0,0,0,0,0,0,0,0,0
9695,C3D8,0.0471766,0,0,0,0,0,0,0,0,0,0,0,0
9696,C3D8,0.0471766,0,0,0,0,0,0,0,0,0,0,0,0
9697,C3D8,0.0566761,0,0,0,0,0,0,0,0,0,0,0,0
9698,C3D8,0.0566761,0,0,0,0,0,0,0,0,0,0,0,0
9699,C3D8,0.0566761,0,0,0,0,0,0,0,0,0,0,0,0
9700,C3D8,0.0661757,0,0,0,0,0,0,0,0,0,0,0,0
9701,C3D8,0.0661757,0,0,0,0,0,0,0,0,0,0,0,0
9702,C3D8,0.0661757,0,0,0,0,0,0,0,0,0,0,0,0
9703,C3D8,0.036611,0,0,0,0,0,0,0,0,0,0,0,0
9704,C3D8,0.036611,0,0,0,0,0,0,0,0,0,0,0,0
9705,C3D8,0.036611,0,0,0,0,0,0,0,0,0,0,0,0
9706,C3D8,0.0389811,0,0,0,0,0,0,0,0,0,0,0,0
9707,C3D8,0.0389811,0,0,0,0,0,0,0,0,0,0,0,0
9708,C3D8,0.0389811,0,0,0,0,0,0,0,0,0,0,0,0
9709,C3D8,0.0413512,0,0,0,0,0,0,0,0,0,0,0,0
9710,C3D8,0.0413512,0,0,0,0,0,0,0,0,0,0,0,0
9711,C3D8,0.0413512,0,0,0,0,0,0,0,0,0,0,0,0
9712,C3D8,0.0437214,0,0,0,0,0,0,0,0,0,0,0,0
9713,C3D8,0.0437214,0,0,0,0,0,0,0,0,0,0,0,0
9714,C3D8,0.0437214,0,0,0,0,0,0,0,0,0,0,0,0
9715,C3D8,0.0460914,0,0,0,0,0,0,0,0,0,0,0,0
9716,C3D8,0.0460914,0,0,0,0,0,0,0,0,0,0,0,0
9717,C3D8,0.0460914,0,0,0,0,0,0,0,0,0,0,0,0
9718,C3D8,0.0484616,0,0,0,0,0,0,0,0,0,0,0,0
9719,C3D8,0.0484616,0,0,0,0,0,0,0,0,0,0,0,0
9720,C3D8,0.0484616,0,0,0,0,0,0,0,0,0,0,0,0
9721,C3D8,0.0508317,0,0,0,0,0,0,0,0,0,0,0,0
9722,C3D8,0.0508317,0,0,0,0,0,0,0,0,0,0,0,0
9723,C3D8,0.0508317,0,0,0,0,0,0,0,0,0,0,0,0
9724,C3D8,0.0532018,0,0,0,0,0,0,0,0,0,0,0,0
9725,C3D8,0.0532019,0,0,0,0,0,0,0,0,0,0,0,0
9726,C3D8,0.0532019,0,0,0,0,0,0,0,0,0,0,0,0
9727,C3D8,0.0555573,0,0,0,0,0,0,0,0,0,0,0,0
9728,C3D8,0.0555573,0,0,0,0,0,0,0,0,0,0,0,0
9729,C3D8,0.0555573,0,0,0,0,0,0,0,0,0,0,0,0
9730,C3D8,0.0579262,0,0,0,0,0,0,0,0,0,0,0,0
9731,C3D8,0.0579262,0,0,0,0,0,0,0,0,0,0,0,0
9732,C3D8,0.0579262,0,0,0,0,0,0,0,0,0,0,0,0
9733,C3D8,0.0602953,0,0,0,0,0,0,0,0,0,0,0,0
9734,C3D8,0.0602953,0,0,0,0,0,0,0,0,0,0,0,0
9735,C3D8,0.0602953,0,0,0,0,0,0,0,0,0,0,0,0
9736,C3D8,0.0626641,0,0,0,0,0,0,0,0,0,0,0,0
9737,C3D8,0.0626641,0,0,0,0,0,0,0,0,0,0,0,0
9738,C3D8,0.0626641,0,0,0,0,0,0,0,0,0,0,0,0
9739,C3D8,0.065033,0,0,0,0,0,0,0,0,0,0,0,0
9740,C3D8,0.065033,0,0,0,0,0,0,0,0,0,0,0,0
9741,C3D8,0.065033,0,0,0,0,0,0,0,0,0,0,0,0
9742,C3D8,0.0674019,0,0,0,0,0,0,0,0,0,0,0,0
9743,C3D8,0.0674019,0,0,0,0,0,0,0,0,0,0,0,0
9744,C3D8,0.0674019,0,0,0,0,0,0,0,0,0,0,0,0
9745,C3D8,0.0697709,0,0,0,0,0,0,0,0,0,0,0,0
9746,C3D8,0.0697709,0,0,0,0,0,0,0,0,0,0,0,0
9747,C3D8,0.0697709,0,0,0,0,0,0,0,0,0,0,0,0
9748,C3D8,0.0721398,0,0,0,0,0,0,0,0,0,0,0,0
9749,C3D8,0.0721398,0,0,0,0,0,0,0,0,0,0,0,0
9750,C3D8,0.0721398,0,0,0,0,0,0,0,0,0,0,0,0
9751,C3D8,0.121346,0,0,0,0,0,0,0,0,0,0,0,0
9752,C3D8,0.121346,0,0,0,0,0,0,0,0,0,0,0,0
9753,C3D8,0.121346,0,0,0,0,0,0,0,0,0,0,0,0
9754,C3D8,0.123323,0,0,0,0,0,0,0,0,0,0,0,0
9755,C3D8,0.123323,0,0,0,0,0,0,0,0,0,0,0,0
9756,C3D8,0.123323,0,0,0,0,0,0,0,0,0,0,0,0
9757,C3D8,0.1253,0,0,0,0,0,0,0,0,0,0,0,0
9758,C3D8,0.1253,0,0,0,0,0,0,0,0,0,0,0,0
9759,C3D8,0.1253,0,0,0,0,0,0,0,0,0,0,0,0
9760,C3D8,0.127277,0,0,0,0,0,0,0,0,0,0,0,0
9761,C3D8,0.127277,0,0,0,0,0,0,0,0,0,0,0,0
9762,C3D8,0.127277,0,0,0,0,0,0,0,0,0,0,0,0
9763,C3D8,0.129253,0,0,0,0,0,0,0,0,0,0,0,0
9764,C3D8,0.129253,0,0,0,0,0,0,0,0,0,0,0,0
9765,C3D8,0.129253,0,0,0,0,0,0,0,0,0,0,0,0
9766,C3D8,0.13123,0,0,0,0,0,0,0,0,0,0,0,0
9767,C3D8,0.13123,0,0,0,0,0,0,0,0,0,0,0,0
9768,C3D8,0.13123,0,0,0,0,0,0,0,0,0,0,0,0
9769,C3D8,0.133207,0,0,0,0,0,0,0,0,0,0,0,0
9770,C3D8,0.133207,0,0,0,0,0,0,0,0,0,0,0,0
9771,C3D8,0.133207,0,0,0,0,0,0,0,0,0,0,0,0
9772,C3D8,0.135184,0,0,0,0,0,0,0,0,0,0,0,0
9773,C3D8,0.135184,0,0,0,0,0,0,0,0,0,0,0,0
9774,C3D8,0.135184,0,0,0,0,0,0,0,0,0,0,0,0
9775,C3D8,0.137161,0,0,0,0,0,0,0,0,0,0,0,0
9776,C3D8,0.137161,0,0,0,0,0,0,0,0,0,0,0,0
9777,C3D8,0.137161,0,0,0,0,0,0,0,0,0,0,0,0
9778,C3D8,0.139138,0,0,0,0,0,0,0,0,0,0,0,0
9779,C3D8,0.139138,0,0,0,0,0,0,0,0,0,0,0,0
9780,C3D8,0.139138,0,0,0,0,0,0,0,0,0,0,0,0
9781,C3D8,0.141114,0,0,0,0,0,0,0,0,0,0,0,0
9782,C3D8,0.141114,0,0,0,0,0,0,0,0,0,0,0,0
9783,C3D8,0.141114,0,0,0,0,0,0,0,0,0,0,0,0
9784,C3D8,0.143091,0,0,0,0,0,0,0,0,0,0,0,0
9785,C3D8,0.143091,0,0,0,0,0,0,0,0,0,0,0,0
9786,C3D8,0.143091,0,0,0,0,0,0,0,0,0,0,0,0
9787,C3D8,0.0376822,0,0,0,0,0,0,0,0,0,0,0,0
9788,C3D8,0.0376822,0,0,0,0,0,0,0,0,0,0,0,0
9789,C3D8,0.0376822,0,0,0,0,0,0,0,0,0,0,0,0
9790,C3D8,0.0471779,0,0,0,0,0,0,0,0,0,0,0,0
9791,C3D8,0.0471779,0,0,0,0,0,0,0,0,0,0,0,0
9792,C3D8,0.0471779,0,0,0,0,0,0,0,0,0,0,0,0
9793,C3D8,0.0566738,0,0,0,0,0,0,0,0,0,0,0,0
9794,C3D8,0.0566738,0,0,0,0,0,0,0,0,0,0,0,0
9795,C3D8,0.0566738,0,0,0,0,0,0,0,0,0,0,0,0
9796,C3D8,0.0661697,0,0,0,0,0,0,0,0,0,0,0,0
9797,C3D8,0.0661697,0,0,0,0,0,0,0,0,0,0,0,0
9798,C3D8,0.0661697,0,0,0,0,0,0,0,0,0,0,0,0
9799,C3D8,0.0366121,0,0,0,0,0,0,0,0,0,0,0,0
9800,C3D8,0.0366121,0,0,0,0,0,0,0,0,0,0,0,0
9801,C3D8,0.0366121,0,0,0,0,0,0,0,0,0,0,0,0
9802,C3D8,0.0389819,0,0,0,0,0,0,0,0,0,0,0,0
9803,C3D8,0.0389818,0,0,0,0,0,0,0,0,0,0,0,0
9804,C3D8,0.0389819,0,0,0,0,0,0,0,0,0,0,0,0
9805,C3D8,0.0413517,0,0,0,0,0,0,0,0,0,0,0,0
9806,C3D8,0.0413518,0,0,0,0,0,0,0,0,0,0,0,0
9807,C3D8,0.0413517,0,0,0,0,0,0,0,0,0,0,0,0
9808,C3D8,0.0437216,0,0,0,0,0,0,0,0,0,0,0,0
9809,C3D8,0.0437216,0,0,0,0,0,0,0,0,0,0,0,0
9810,C3D8,0.0437216,0,0,0,0,0,0,0,0,0,0,0,0
9811,C3D8,0.0460913,0,0,0,0,0,0,0,0,0,0,0,0
9812,C3D8,0.0460913,0,0,0,0,0,0,0,0,0,0,0,0
9813,C3D8,0.0460913,0,0,0,0,0,0,0,0,0,0,0,0
9814,C3D8,0.048461,0,0,0,0,0,0,0,0,0,0,0,0
9815,C3D8,0.048461,0,0,0,0,0,0,0,0,0,0,0,0
9816,C3D8,0.048461,0,0,0,0,0,0,0,0,0,0,0,0
9817,C3D8,0.0508309,0,0,0,0,0,0,0,0,0,0,0,0
9818,C3D8,0.0508309,0,0,0,0,0,0,0,0,0,0,0,0
